"Go_terms_and_categoria_BP.gene_id"	"Go_terms_and_categoria_BP.go_id"
"633"	"AT1G05120"	"GO:0005524"
"634"	"AT1G05120"	"GO:0005524"
"635"	"AT1G05136"	"GO:0003674"
"636"	"AT1G05140"	"GO:0004222"
"637"	"AT1G05150"	"GO:0005509"
"638"	"AT1G05150"	"GO:0016757"
"639"	"AT1G05160"	"GO:0019825"
"640"	"AT1G05160"	"GO:0051777"
"641"	"AT1G05170"	"GO:0016757"
"642"	"AT1G05170"	"GO:0016758"
"643"	"AT1G05180"	"GO:0008641"
"644"	"AT1G05180"	"GO:0008641"
"645"	"AT1G05190"	"GO:0003735"
"646"	"AT1G05200"	"GO:0005217"
"647"	"AT1G05200"	"GO:0005262"
"648"	"AT1G05200"	"GO:0005515"
"649"	"AT1G05200"	"GO:0008066"
"650"	"AT1G05200"	"GO:0015276"
"651"	"AT1G05205"	"GO:0003674"
"652"	"AT1G05210"	"GO:0003674"
"653"	"AT1G05220"	"GO:0003674"
"654"	"AT1G05230"	"GO:0003677"
"655"	"AT1G05230"	"GO:0003700"
"656"	"AT1G05240"	"GO:0004601"
"657"	"AT1G05250"	"GO:0004601"
"658"	"AT1G05260"	"GO:0004601"
"659"	"AT1G05260"	"GO:0004601"
"660"	"AT1G05270"	"GO:0003674"
"661"	"AT1G05280"	"GO:0016757"
"662"	"AT1G05290"	"GO:0003700"
"663"	"AT1G05291"	"GO:0003674"
"664"	"AT1G05300"	"GO:0008324"
"665"	"AT1G05300"	"GO:0008324"
"666"	"AT1G05300"	"GO:0046873"
"667"	"AT1G05310"	"GO:0030599"
"668"	"AT1G05320"	"GO:0003674"
"669"	"AT1G05330"	"GO:0003674"
"670"	"AT1G05340"	"GO:0003674"
"671"	"AT1G05350"	"GO:0003824"
"672"	"AT1G05360"	"GO:0003674"
"673"	"AT1G05370"	"GO:0003674"
"674"	"AT1G05380"	"GO:0003677"
"675"	"AT1G05380"	"GO:0003677"
"676"	"AT1G05385"	"GO:0003674"
"677"	"AT1G05410"	"GO:0003674"
"678"	"AT1G05430"	"GO:0003674"
"679"	"AT1G05460"	"GO:0003724"
"680"	"AT1G05460"	"GO:0005515"
"681"	"AT1G05460"	"GO:0005515"
"682"	"AT1G05470"	"GO:0016787"
"683"	"AT1G05470"	"GO:0046030"
"684"	"AT1G05510"	"GO:0003674"
"685"	"AT1G05520"	"GO:0005215"
"686"	"AT1G05530"	"GO:0008194"
"687"	"AT1G05530"	"GO:0010294"
"688"	"AT1G05530"	"GO:0016757"
"689"	"AT1G05530"	"GO:0035251"
"690"	"AT1G05530"	"GO:0035251"
"691"	"AT1G05540"	"GO:0003674"
"692"	"AT1G05550"	"GO:0003674"
"693"	"AT1G05560"	"GO:0005515"
"694"	"AT1G05560"	"GO:0008194"
"695"	"AT1G05560"	"GO:0008194"
"696"	"AT1G05560"	"GO:0010294"
"697"	"AT1G05560"	"GO:0016757"
"698"	"AT1G05560"	"GO:0035251"
"699"	"AT1G05560"	"GO:0035251"
"700"	"AT1G05560"	"GO:0035251"
"701"	"AT1G05560"	"GO:0080002"
"702"	"AT1G05570"	"GO:0003843"
"703"	"AT1G05570"	"GO:0016757"
"704"	"AT1G05575"	"GO:0003674"
"705"	"AT1G05577"	"GO:0003674"
"706"	"AT1G05580"	"GO:0005451"
"707"	"AT1G05580"	"GO:0015385"
"708"	"AT1G05590"	"GO:0004553"
"709"	"AT1G05590"	"GO:0004563"
"710"	"AT1G05590"	"GO:0015929"
"711"	"AT1G05590"	"GO:0035251"
"712"	"AT1G05600"	"GO:0003674"
"713"	"AT1G05610"	"GO:0008878"
"714"	"AT1G05620"	"GO:0016787"
"715"	"AT1G05620"	"GO:0035251"
"716"	"AT1G05620"	"GO:0047724"
"717"	"AT1G05630"	"GO:0052658"
"718"	"AT1G05640"	"GO:0003674"
"719"	"AT1G05650"	"GO:0004650"
"720"	"AT1G05660"	"GO:0004650"
"721"	"AT1G05670"	"GO:0016757"
"722"	"AT1G05680"	"GO:0008194"
"723"	"AT1G05680"	"GO:0016757"
"724"	"AT1G05680"	"GO:0016758"
"725"	"AT1G05680"	"GO:0035251"
"726"	"AT1G05680"	"GO:0052638"
"727"	"AT1G05690"	"GO:0005516"
"728"	"AT1G05700"	"GO:0016301"
"729"	"AT1G05710"	"GO:0003700"
"730"	"AT1G05720"	"GO:0008430"
"731"	"AT1G05730"	"GO:0003674"
"732"	"AT1G05740"	"GO:0003674"
"733"	"AT1G05760"	"GO:0030246"
"734"	"AT1G05780"	"GO:0003674"
"735"	"AT1G05785"	"GO:0003674"
"736"	"AT1G05790"	"GO:0004806"
"737"	"AT1G05800"	"GO:0004806"
"738"	"AT1G05800"	"GO:0008970"
"739"	"AT1G05800"	"GO:0047714"
"740"	"AT1G05805"	"GO:0003677"
"741"	"AT1G05805"	"GO:0003700"
"742"	"AT1G05805"	"GO:0003700"
"743"	"AT1G05810"	"GO:0005525"
"744"	"AT1G05810"	"GO:0005525"
"745"	"AT1G05820"	"GO:0008233"
"746"	"AT1G05830"	"GO:0003677"
"747"	"AT1G05830"	"GO:0042800"
"748"	"AT1G05850"	"GO:0004568"
"749"	"AT1G05850"	"GO:0030247"
"750"	"AT1G05860"	"GO:0003674"
"751"	"AT1G05870"	"GO:0003674"
"752"	"AT1G05900"	"GO:0019104"
"753"	"AT1G05910"	"GO:0005524"
"754"	"AT1G05910"	"GO:0005524"
"755"	"AT1G05950"	"GO:0003674"
"756"	"AT1G05990"	"GO:0005509"
"757"	"AT1G06000"	"GO:0008194"
"758"	"AT1G06000"	"GO:0016757"
"759"	"AT1G06000"	"GO:0016757"
"760"	"AT1G06010"	"GO:0003674"
"761"	"AT1G06020"	"GO:0016301"
"762"	"AT1G06030"	"GO:0016301"
"763"	"AT1G06040"	"GO:0003677"
"764"	"AT1G06040"	"GO:0003700"
"765"	"AT1G06040"	"GO:0005515"
"766"	"AT1G06040"	"GO:0005515"
"767"	"AT1G06040"	"GO:0008270"
"768"	"AT1G06050"	"GO:0003674"
"769"	"AT1G06060"	"GO:0003674"
"770"	"AT1G06070"	"GO:0003677"
"771"	"AT1G06070"	"GO:0003700"
"772"	"AT1G06070"	"GO:0003700"
"773"	"AT1G06080"	"GO:0016491"
"774"	"AT1G06090"	"GO:0016491"
"775"	"AT1G06100"	"GO:0016491"
"776"	"AT1G06110"	"GO:0005515"
"777"	"AT1G06110"	"GO:0005515"
"778"	"AT1G06110"	"GO:0005515"
"779"	"AT1G06120"	"GO:0016491"
"780"	"AT1G06130"	"GO:0004416"
"781"	"AT1G06135"	"GO:0003674"
"782"	"AT1G06135"	"GO:0003674"
"783"	"AT1G06137"	"GO:0003674"
"784"	"AT1G06140"	"GO:0003674"
"785"	"AT1G06148"	"GO:0003674"
"786"	"AT1G06149"	"GO:0003674"
"787"	"AT1G06150"	"GO:0003700"
"788"	"AT1G06160"	"GO:0003677"
"789"	"AT1G06160"	"GO:0003700"
"790"	"AT1G06160"	"GO:0003700"
"791"	"AT1G06160"	"GO:0003700"
"792"	"AT1G06170"	"GO:0003677"
"793"	"AT1G06170"	"GO:0003700"
"794"	"AT1G06170"	"GO:0003700"
"795"	"AT1G06180"	"GO:0003677"
"796"	"AT1G06180"	"GO:0003700"
"797"	"AT1G06190"	"GO:0005515"
"798"	"AT1G06190"	"GO:0019843"
"799"	"AT1G06190"	"GO:0043621"
"800"	"AT1G06210"	"GO:0008565"
"801"	"AT1G06220"	"GO:0003746"
"802"	"AT1G06220"	"GO:0008135"
"803"	"AT1G06225"	"GO:0005102"
"804"	"AT1G06230"	"GO:0003677"
"805"	"AT1G06250"	"GO:0004806"
"806"	"AT1G06260"	"GO:0008234"
"807"	"AT1G06270"	"GO:0003674"
"808"	"AT1G06290"	"GO:0003997"
"809"	"AT1G06290"	"GO:0003997"
"810"	"AT1G06310"	"GO:0003997"
"811"	"AT1G06320"	"GO:0003674"
"812"	"AT1G06330"	"GO:0005507"
"813"	"AT1G06350"	"GO:0016491"
"814"	"AT1G06360"	"GO:0016491"
"815"	"AT1G06390"	"GO:0004674"
"816"	"AT1G06390"	"GO:0004674"
"817"	"AT1G06390"	"GO:0004674"
"818"	"AT1G06390"	"GO:0004674"
"819"	"AT1G06390"	"GO:0016301"
"820"	"AT1G06400"	"GO:0003924"
"821"	"AT1G06400"	"GO:0005525"
"822"	"AT1G06400"	"GO:0005525"
"823"	"AT1G06400"	"GO:0005525"
"824"	"AT1G06400"	"GO:0005525"
"825"	"AT1G06400"	"GO:0005525"
"826"	"AT1G06400"	"GO:0005525"
"827"	"AT1G06410"	"GO:0004805"
"828"	"AT1G06410"	"GO:0016757"
"829"	"AT1G06420"	"GO:0003674"
"830"	"AT1G06430"	"GO:0004176"
"831"	"AT1G06430"	"GO:0008237"
"832"	"AT1G06430"	"GO:0008270"
"833"	"AT1G06430"	"GO:0016887"
"834"	"AT1G06450"	"GO:0004540"
"835"	"AT1G06475"	"GO:0003674"
"836"	"AT1G06475"	"GO:0003674"
"837"	"AT1G06490"	"GO:0003843"
"838"	"AT1G06490"	"GO:0003843"
"839"	"AT1G06490"	"GO:0003843"
"840"	"AT1G06490"	"GO:0016757"
"841"	"AT1G06500"	"GO:0003674"
"842"	"AT1G06510"	"GO:0003674"
"843"	"AT1G06515"	"GO:0003674"
"844"	"AT1G06520"	"GO:0016746"
"845"	"AT1G06520"	"GO:0090447"
"846"	"AT1G06540"	"GO:0003674"
"847"	"AT1G06550"	"GO:0003860"
"848"	"AT1G06570"	"GO:0003868"
"849"	"AT1G06620"	"GO:0016706"
"850"	"AT1G06630"	"GO:0003674"
"851"	"AT1G06640"	"GO:0016706"
"852"	"AT1G06650"	"GO:0016706"
"853"	"AT1G06660"	"GO:0003674"
"854"	"AT1G06670"	"GO:0003677"
"855"	"AT1G06670"	"GO:0003678"
"856"	"AT1G06680"	"GO:0008266"
"857"	"AT1G06690"	"GO:0004033"
"858"	"AT1G06700"	"GO:0016301"
"859"	"AT1G06700"	"GO:0019901"
"860"	"AT1G06730"	"GO:0016301"
"861"	"AT1G06760"	"GO:0003677"
"862"	"AT1G06770"	"GO:0004842"
"863"	"AT1G06770"	"GO:0005515"
"864"	"AT1G06770"	"GO:0008270"
"865"	"AT1G06780"	"GO:0016757"
"866"	"AT1G06780"	"GO:0016757"
"867"	"AT1G06780"	"GO:0047262"
"868"	"AT1G06790"	"GO:0003899"
"869"	"AT1G06800"	"GO:0004806"
"870"	"AT1G06800"	"GO:0004806"
"871"	"AT1G06800"	"GO:0008970"
"872"	"AT1G06800"	"GO:0047714"
"873"	"AT1G06810"	"GO:0003674"
"874"	"AT1G06820"	"GO:0046608"
"875"	"AT1G06820"	"GO:0046608"
"876"	"AT1G06820"	"GO:0046608"
"877"	"AT1G06840"	"GO:0004674"
"878"	"AT1G06840"	"GO:0004674"
"879"	"AT1G06840"	"GO:0005524"
"880"	"AT1G06840"	"GO:0005524"
"881"	"AT1G06850"	"GO:0003677"
"882"	"AT1G06850"	"GO:0003700"
"883"	"AT1G06850"	"GO:0003700"
"884"	"AT1G06870"	"GO:0008233"
"885"	"AT1G06900"	"GO:0004222"
"886"	"AT1G06910"	"GO:0003677"
"887"	"AT1G06910"	"GO:0003700"
"888"	"AT1G06925"	"GO:0003674"
"889"	"AT1G06930"	"GO:0003674"
"890"	"AT1G06950"	"GO:0005515"
"891"	"AT1G06950"	"GO:0005515"
"892"	"AT1G06950"	"GO:0005515"
"893"	"AT1G06960"	"GO:0003723"
"894"	"AT1G06970"	"GO:0005451"
"895"	"AT1G06970"	"GO:0015385"
"896"	"AT1G06980"	"GO:0003674"
"897"	"AT1G07010"	"GO:0004722"
"898"	"AT1G07020"	"GO:0003674"
"899"	"AT1G07050"	"GO:0003674"
"900"	"AT1G07060"	"GO:0003674"
"901"	"AT1G07070"	"GO:0003735"
"902"	"AT1G07080"	"GO:0003824"
"903"	"AT1G07110"	"GO:0004331"
"904"	"AT1G07120"	"GO:0003674"
"905"	"AT1G07130"	"GO:0005515"
"906"	"AT1G07135"	"GO:0003674"
"907"	"AT1G07140"	"GO:0008536"
"908"	"AT1G07150"	"GO:0016301"
"909"	"AT1G07160"	"GO:0004722"
"910"	"AT1G07170"	"GO:0003674"
"911"	"AT1G07175"	"GO:0003674"
"912"	"AT1G07180"	"GO:0003954"
"913"	"AT1G07180"	"GO:0003954"
"914"	"AT1G07190"	"GO:0003674"
"915"	"AT1G07190"	"GO:0003697"
"916"	"AT1G07190"	"GO:0003727"
"917"	"AT1G07190"	"GO:0004176"
"918"	"AT1G07190"	"GO:0004252"
"919"	"AT1G07190"	"GO:0005524"
"920"	"AT1G07190"	"GO:0005524"
"921"	"AT1G07200"	"GO:0005524"
"922"	"AT1G07200"	"GO:0005524"
"923"	"AT1G07210"	"GO:0003735"
"924"	"AT1G07230"	"GO:0016788"
"925"	"AT1G07240"	"GO:0008194"
"926"	"AT1G07240"	"GO:0016757"
"927"	"AT1G07240"	"GO:0080043"
"928"	"AT1G07250"	"GO:0016757"
"929"	"AT1G07250"	"GO:0016757"
"930"	"AT1G07250"	"GO:0035251"
"931"	"AT1G07250"	"GO:0080043"
"932"	"AT1G07250"	"GO:0080044"
"933"	"AT1G07260"	"GO:0008194"
"934"	"AT1G07260"	"GO:0016757"
"935"	"AT1G07260"	"GO:0080043"
"936"	"AT1G07270"	"GO:0005515"
"937"	"AT1G07290"	"GO:0005338"
"938"	"AT1G07300"	"GO:0003674"
"939"	"AT1G07310"	"GO:0003674"
"940"	"AT1G07320"	"GO:0003735"
"941"	"AT1G07320"	"GO:0003735"
"942"	"AT1G07320"	"GO:0008266"
"943"	"AT1G07330"	"GO:0003674"
"944"	"AT1G07340"	"GO:0005351"
"945"	"AT1G07340"	"GO:0015144"
"946"	"AT1G07340"	"GO:0015144"
"947"	"AT1G07340"	"GO:0015145"
"948"	"AT1G07350"	"GO:0003723"
"949"	"AT1G07360"	"GO:0003723"
"950"	"AT1G07370"	"GO:0003677"
"951"	"AT1G07370"	"GO:0005515"
"952"	"AT1G07370"	"GO:0005515"
"953"	"AT1G07370"	"GO:0005515"
"954"	"AT1G07370"	"GO:0005515"
"955"	"AT1G07370"	"GO:0005515"
"956"	"AT1G07370"	"GO:0005515"
"957"	"AT1G07370"	"GO:0005515"
"958"	"AT1G07370"	"GO:0005515"
"959"	"AT1G07370"	"GO:0030337"
"960"	"AT1G07380"	"GO:0017040"
"961"	"AT1G07410"	"GO:0005525"
"962"	"AT1G07410"	"GO:0005525"
"963"	"AT1G07420"	"GO:0000254"
"964"	"AT1G07430"	"GO:0004722"
"965"	"AT1G07440"	"GO:0016491"
"966"	"AT1G07450"	"GO:0016491"
"967"	"AT1G07460"	"GO:0030246"
"968"	"AT1G07470"	"GO:0003700"
"969"	"AT1G07473"	"GO:0003674"
"970"	"AT1G07476"	"GO:0003674"
"971"	"AT1G07480"	"GO:0003700"
"972"	"AT1G07485"	"GO:0003674"
"973"	"AT1G07490"	"GO:0003674"
"974"	"AT1G07500"	"GO:0005515"
"975"	"AT1G07500"	"GO:0005515"
"976"	"AT1G07510"	"GO:0016887"
"977"	"AT1G07520"	"GO:0003700"
"978"	"AT1G07530"	"GO:0003700"
"979"	"AT1G07540"	"GO:0003677"
"980"	"AT1G07550"	"GO:0016301"
"981"	"AT1G07560"	"GO:0016301"
"982"	"AT1G07570"	"GO:0004674"
"983"	"AT1G07570"	"GO:0004674"
"984"	"AT1G07570"	"GO:0016301"
"985"	"AT1G07600"	"GO:0005507"
"986"	"AT1G07600"	"GO:0046872"
"987"	"AT1G07610"	"GO:0005507"
"988"	"AT1G07630"	"GO:0004722"
"989"	"AT1G07640"	"GO:0003677"
"990"	"AT1G07640"	"GO:0003700"
"991"	"AT1G07640"	"GO:0003700"
"992"	"AT1G07645"	"GO:0003824"
"993"	"AT1G07650"	"GO:0004674"
"994"	"AT1G07650"	"GO:0004674"
"995"	"AT1G07650"	"GO:0005524"
"996"	"AT1G07650"	"GO:0005524"
"997"	"AT1G07650"	"GO:0016301"
"998"	"AT1G07660"	"GO:0003677"
"999"	"AT1G07670"	"GO:0005388"
"1000"	"AT1G07670"	"GO:0005388"
"1001"	"AT1G07670"	"GO:0005388"
"1002"	"AT1G07670"	"GO:0005388"
"1003"	"AT1G07680"	"GO:0003674"
"1004"	"AT1G07690"	"GO:0003674"
"1005"	"AT1G07720"	"GO:0016746"
"1006"	"AT1G07730"	"GO:0003674"
"1007"	"AT1G07740"	"GO:0003674"
"1008"	"AT1G07745"	"GO:0003677"
"1009"	"AT1G07750"	"GO:0005507"
"1010"	"AT1G07750"	"GO:0008270"
"1011"	"AT1G07750"	"GO:0045735"
"1012"	"AT1G07770"	"GO:0003735"
"1013"	"AT1G07780"	"GO:0004640"
"1014"	"AT1G07780"	"GO:0004640"
"1015"	"AT1G07790"	"GO:0003677"
"1016"	"AT1G07795"	"GO:0003674"
"1017"	"AT1G07810"	"GO:0005388"
"1018"	"AT1G07810"	"GO:0005388"
"1019"	"AT1G07810"	"GO:0005388"
"1020"	"AT1G07810"	"GO:0005388"
"1021"	"AT1G07810"	"GO:0005388"
"1022"	"AT1G07810"	"GO:0005388"
"1023"	"AT1G07810"	"GO:0005388"
"1024"	"AT1G07810"	"GO:0005388"
"1025"	"AT1G07810"	"GO:0005388"
"1026"	"AT1G07810"	"GO:0005388"
"1027"	"AT1G07820"	"GO:0003677"
"1028"	"AT1G07830"	"GO:0003735"
"1029"	"AT1G07840"	"GO:0003674"
"1030"	"AT1G07850"	"GO:0016757"
"1031"	"AT1G07860"	"GO:0003674"
"1032"	"AT1G07870"	"GO:0016301"
"1033"	"AT1G07880"	"GO:0004707"
"1034"	"AT1G07880"	"GO:0004707"
"1035"	"AT1G07880"	"GO:0004707"
"1036"	"AT1G07880"	"GO:0004707"
"1037"	"AT1G07880"	"GO:0005515"
"1038"	"AT1G07880"	"GO:0016301"
"1039"	"AT1G07885"	"GO:0003674"
"1040"	"AT1G07890"	"GO:0016688"
"1041"	"AT1G07890"	"GO:0016688"
"1042"	"AT1G07890"	"GO:0016688"
"1043"	"AT1G07901"	"GO:0003674"
"1044"	"AT1G07910"	"GO:0003972"
"1045"	"AT1G07910"	"GO:0004113"
"1046"	"AT1G07910"	"GO:0051731"
"1047"	"AT1G07910"	"GO:0051731"
"1048"	"AT1G07920"	"GO:0003746"
"1049"	"AT1G07920"	"GO:0005516"
"1050"	"AT1G07930"	"GO:0003746"
"1051"	"AT1G07930"	"GO:0005516"
"1052"	"AT1G07940"	"GO:0003746"
"1053"	"AT1G07940"	"GO:0005516"
"1054"	"AT1G07970"	"GO:0003674"
"1055"	"AT1G07980"	"GO:0003700"
"1056"	"AT1G07985"	"GO:0003674"
"1057"	"AT1G07985"	"GO:0003674"
"1058"	"AT1G08000"	"GO:0003700"
"1059"	"AT1G08000"	"GO:0003700"
"1060"	"AT1G08005"	"GO:0003674"
"1061"	"AT1G08010"	"GO:0003700"
"1062"	"AT1G08010"	"GO:0003700"
"1063"	"AT1G08030"	"GO:0008476"
"1064"	"AT1G08032"	"GO:0003674"
"1065"	"AT1G08035"	"GO:0003674"
"1066"	"AT1G08040"	"GO:0016757"
"1067"	"AT1G08050"	"GO:0004842"
"1068"	"AT1G08050"	"GO:0008270"
"1069"	"AT1G08060"	"GO:0042803"
"1070"	"AT1G08065"	"GO:0004089"
"1071"	"AT1G08065"	"GO:0008270"
"1072"	"AT1G08070"	"GO:0003674"
"1073"	"AT1G08080"	"GO:0004089"
"1074"	"AT1G08080"	"GO:0008270"
"1075"	"AT1G08090"	"GO:0015112"
"1076"	"AT1G08090"	"GO:0015112"
"1077"	"AT1G08100"	"GO:0015112"
"1078"	"AT1G08110"	"GO:0004462"
"1079"	"AT1G08110"	"GO:0005516"
"1080"	"AT1G08130"	"GO:0003910"
"1081"	"AT1G08130"	"GO:0003910"
"1082"	"AT1G08130"	"GO:0005524"
"1083"	"AT1G08130"	"GO:0005524"
"1084"	"AT1G08135"	"GO:0005451"
"1085"	"AT1G08140"	"GO:0005451"
"1086"	"AT1G08140"	"GO:0015385"
"1087"	"AT1G08150"	"GO:0005451"
"1088"	"AT1G08150"	"GO:0015385"
"1089"	"AT1G08160"	"GO:0003674"
"1090"	"AT1G08165"	"GO:0003674"
"1091"	"AT1G08170"	"GO:0003677"
"1092"	"AT1G08180"	"GO:0005515"
"1093"	"AT1G08180"	"GO:0005515"
"1094"	"AT1G08180"	"GO:0005515"
"1095"	"AT1G08180"	"GO:0005515"
"1096"	"AT1G08190"	"GO:0000166"
"1097"	"AT1G08200"	"GO:0048040"
"1098"	"AT1G08220"	"GO:0003674"
"1099"	"AT1G08230"	"GO:0015185"
"1100"	"AT1G08250"	"GO:0004664"
"1101"	"AT1G08250"	"GO:0047769"
"1102"	"AT1G08260"	"GO:0003887"
"1103"	"AT1G08280"	"GO:0008373"
"1104"	"AT1G08290"	"GO:0003676"
"1105"	"AT1G08290"	"GO:0003700"
"1106"	"AT1G08290"	"GO:0008270"
"1107"	"AT1G08300"	"GO:0003674"
"1108"	"AT1G08310"	"GO:0003824"
"1109"	"AT1G08320"	"GO:0003677"
"1110"	"AT1G08320"	"GO:0003700"
"1111"	"AT1G08350"	"GO:0005484"
"1112"	"AT1G08360"	"GO:0003735"
"1113"	"AT1G08370"	"GO:0005515"
"1114"	"AT1G08370"	"GO:0005515"
"1115"	"AT1G08370"	"GO:0042803"
"1116"	"AT1G08400"	"GO:0003674"
"1117"	"AT1G08410"	"GO:0005525"
"1118"	"AT1G08410"	"GO:0005525"
"1119"	"AT1G08410"	"GO:0005525"
"1120"	"AT1G08410"	"GO:0005525"
"1121"	"AT1G08420"	"GO:0004722"
"1122"	"AT1G08430"	"GO:0015140"
"1123"	"AT1G08450"	"GO:0005509"
"1124"	"AT1G08460"	"GO:0004407"
"1125"	"AT1G08460"	"GO:0004407"
"1126"	"AT1G08465"	"GO:0003700"
"1127"	"AT1G08470"	"GO:0016844"
"1128"	"AT1G08480"	"GO:0003674"
"1129"	"AT1G08490"	"GO:0008483"
"1130"	"AT1G08490"	"GO:0009000"
"1131"	"AT1G08490"	"GO:0031071"
"1132"	"AT1G08500"	"GO:0005507"
"1133"	"AT1G08510"	"GO:0000036"
"1134"	"AT1G08510"	"GO:0000036"
"1135"	"AT1G08510"	"GO:0016297"
"1136"	"AT1G08510"	"GO:0016297"
"1137"	"AT1G08530"	"GO:0003674"
"1138"	"AT1G08540"	"GO:0001053"
"1139"	"AT1G08540"	"GO:0003677"
"1140"	"AT1G08540"	"GO:0003700"
"1141"	"AT1G08540"	"GO:0003899"
"1142"	"AT1G08540"	"GO:0016987"
"1143"	"AT1G08550"	"GO:0005515"
"1144"	"AT1G08550"	"GO:0046422"
"1145"	"AT1G08560"	"GO:0005484"
"1146"	"AT1G08570"	"GO:0016671"
"1147"	"AT1G08580"	"GO:0003674"
"1148"	"AT1G08590"	"GO:0016301"
"1149"	"AT1G08600"	"GO:0003677"
"1150"	"AT1G08600"	"GO:0004386"
"1151"	"AT1G08600"	"GO:0005524"
"1152"	"AT1G08600"	"GO:0005524"
"1153"	"AT1G08620"	"GO:0003700"
"1154"	"AT1G08630"	"GO:0004793"
"1155"	"AT1G08630"	"GO:0016832"
"1156"	"AT1G08650"	"GO:0004674"
"1157"	"AT1G08650"	"GO:0004674"
"1158"	"AT1G08650"	"GO:0016301"
"1159"	"AT1G08660"	"GO:0008373"
"1160"	"AT1G08660"	"GO:0016757"
"1161"	"AT1G08680"	"GO:0003677"
"1162"	"AT1G08680"	"GO:0004674"
"1163"	"AT1G08680"	"GO:0004674"
"1164"	"AT1G08700"	"GO:0004175"
"1165"	"AT1G08720"	"GO:0004709"
"1166"	"AT1G08720"	"GO:0004709"
"1167"	"AT1G08720"	"GO:0004709"
"1168"	"AT1G08720"	"GO:0004709"
"1169"	"AT1G08720"	"GO:0004712"
"1170"	"AT1G08720"	"GO:0004712"
"1171"	"AT1G08720"	"GO:0005515"
"1172"	"AT1G08720"	"GO:0016301"
"1173"	"AT1G08720"	"GO:0016301"
"1174"	"AT1G08730"	"GO:0003774"
"1175"	"AT1G08730"	"GO:0003774"
"1176"	"AT1G08730"	"GO:0003774"
"1177"	"AT1G08750"	"GO:0003923"
"1178"	"AT1G08760"	"GO:0003674"
"1179"	"AT1G08770"	"GO:0003674"
"1180"	"AT1G08780"	"GO:0005515"
"1181"	"AT1G08790"	"GO:0003674"
"1182"	"AT1G08810"	"GO:0003677"
"1183"	"AT1G08810"	"GO:0003700"
"1184"	"AT1G08810"	"GO:0003700"
"1185"	"AT1G08830"	"GO:0004784"
"1186"	"AT1G08830"	"GO:0004784"
"1187"	"AT1G08830"	"GO:0005507"
"1188"	"AT1G08830"	"GO:0005515"
"1189"	"AT1G08830"	"GO:0008270"
"1190"	"AT1G08840"	"GO:0004003"
"1191"	"AT1G08860"	"GO:0005544"
"1192"	"AT1G08880"	"GO:0003677"
"1193"	"AT1G08890"	"GO:0005351"
"1194"	"AT1G08890"	"GO:0015144"
"1195"	"AT1G08890"	"GO:0015144"
"1196"	"AT1G08900"	"GO:0015144"
"1197"	"AT1G08910"	"GO:0008270"
"1198"	"AT1G08920"	"GO:0005351"
"1199"	"AT1G08920"	"GO:0015144"
"1200"	"AT1G08920"	"GO:0015144"
"1201"	"AT1G08920"	"GO:0015145"
"1202"	"AT1G08930"	"GO:0005351"
"1203"	"AT1G08930"	"GO:0015144"
"1204"	"AT1G08930"	"GO:0015144"
"1205"	"AT1G08930"	"GO:0051119"
"1206"	"AT1G08940"	"GO:0003824"
"1207"	"AT1G08960"	"GO:0005432"
"1208"	"AT1G08960"	"GO:0015079"
"1209"	"AT1G08960"	"GO:0015081"
"1210"	"AT1G08960"	"GO:0015491"
"1211"	"AT1G08960"	"GO:0015491"
"1212"	"AT1G08970"	"GO:0003677"
"1213"	"AT1G08970"	"GO:0003700"
"1214"	"AT1G08980"	"GO:0004040"
"1215"	"AT1G08980"	"GO:0004040"
"1216"	"AT1G08980"	"GO:0016810"
"1217"	"AT1G08980"	"GO:0043864"
"1218"	"AT1G08990"	"GO:0016757"
"1219"	"AT1G08990"	"GO:0016757"
"1220"	"AT1G09000"	"GO:0004674"
"1221"	"AT1G09000"	"GO:0004674"
"1222"	"AT1G09000"	"GO:0004709"
"1223"	"AT1G09000"	"GO:0004709"
"1224"	"AT1G09000"	"GO:0016301"
"1225"	"AT1G09010"	"GO:0004553"
"1226"	"AT1G09020"	"GO:0004674"
"1227"	"AT1G09020"	"GO:0004674"
"1228"	"AT1G09020"	"GO:0005515"
"1229"	"AT1G09020"	"GO:0005515"
"1230"	"AT1G09020"	"GO:0005515"
"1231"	"AT1G09020"	"GO:0005515"
"1232"	"AT1G09020"	"GO:0005515"
"1233"	"AT1G09020"	"GO:0005515"
"1234"	"AT1G09020"	"GO:0005515"
"1235"	"AT1G09020"	"GO:0005515"
"1236"	"AT1G09020"	"GO:0005515"
"1237"	"AT1G09020"	"GO:0030295"
"1238"	"AT1G09030"	"GO:0003700"
"1239"	"AT1G09030"	"GO:0005515"
"1240"	"AT1G09060"	"GO:0003700"
"1241"	"AT1G09070"	"GO:0005515"
"1242"	"AT1G09090"	"GO:0016174"
"1243"	"AT1G09100"	"GO:0005516"
"1244"	"AT1G09100"	"GO:0016887"
"1245"	"AT1G09140"	"GO:0003723"
"1246"	"AT1G09140"	"GO:0003729"
"1247"	"AT1G09140"	"GO:0005515"
"1248"	"AT1G09150"	"GO:0003723"
"1249"	"AT1G09155"	"GO:0030246"
"1250"	"AT1G09160"	"GO:0004722"
"1251"	"AT1G09170"	"GO:0003777"
"1252"	"AT1G09176"	"GO:0003674"
"1253"	"AT1G09180"	"GO:0005525"
"1254"	"AT1G09180"	"GO:0005525"
