"Go_terms_and_categoria_BP.gene_id"	"Go_terms_and_categoria_BP.go_id"
"104641"	"AT5G40100"	"GO:0006952"
"104642"	"AT5G40120"	"GO:0006355"
"104643"	"AT5G40120"	"GO:0006355"
"104644"	"AT5G40120"	"GO:0006355"
"104645"	"AT5G40160"	"GO:0009793"
"104646"	"AT5G40160"	"GO:0010027"
"104647"	"AT5G40160"	"GO:0010027"
"104648"	"AT5G40170"	"GO:0000165"
"104649"	"AT5G40170"	"GO:0000165"
"104650"	"AT5G40170"	"GO:0000165"
"104651"	"AT5G40170"	"GO:0006355"
"104652"	"AT5G40170"	"GO:0006355"
"104653"	"AT5G40170"	"GO:0006355"
"104654"	"AT5G40170"	"GO:0006612"
"104655"	"AT5G40170"	"GO:0006612"
"104656"	"AT5G40170"	"GO:0006612"
"104657"	"AT5G40170"	"GO:0006952"
"104658"	"AT5G40170"	"GO:0007165"
"104659"	"AT5G40170"	"GO:0009617"
"104660"	"AT5G40170"	"GO:0009862"
"104661"	"AT5G40170"	"GO:0009862"
"104662"	"AT5G40170"	"GO:0009862"
"104663"	"AT5G40170"	"GO:0009862"
"104664"	"AT5G40170"	"GO:0009867"
"104665"	"AT5G40170"	"GO:0009867"
"104666"	"AT5G40170"	"GO:0010310"
"104667"	"AT5G40170"	"GO:0010310"
"104668"	"AT5G40170"	"GO:0010363"
"104669"	"AT5G40170"	"GO:0010363"
"104670"	"AT5G40170"	"GO:0031348"
"104671"	"AT5G40170"	"GO:0035304"
"104672"	"AT5G40170"	"GO:0035304"
"104673"	"AT5G40170"	"GO:0035304"
"104674"	"AT5G40180"	"GO:0008150"
"104675"	"AT5G40190"	"GO:0006661"
"104676"	"AT5G40190"	"GO:0006661"
"104677"	"AT5G40200"	"GO:0006406"
"104678"	"AT5G40200"	"GO:0006406"
"104679"	"AT5G40200"	"GO:0006406"
"104680"	"AT5G40200"	"GO:0006508"
"104681"	"AT5G40200"	"GO:0006606"
"104682"	"AT5G40210"	"GO:0006863"
"104683"	"AT5G40220"	"GO:0006355"
"104684"	"AT5G40220"	"GO:0006355"
"104685"	"AT5G40220"	"GO:0006355"
"104686"	"AT5G40260"	"GO:0009827"
"104687"	"AT5G40260"	"GO:0009827"
"104688"	"AT5G40260"	"GO:0009860"
"104689"	"AT5G40260"	"GO:0009860"
"104690"	"AT5G40260"	"GO:0010208"
"104691"	"AT5G40260"	"GO:0010208"
"104692"	"AT5G40260"	"GO:0010208"
"104693"	"AT5G40260"	"GO:0010584"
"104694"	"AT5G40260"	"GO:0010584"
"104695"	"AT5G40260"	"GO:0010584"
"104696"	"AT5G40280"	"GO:0006635"
"104697"	"AT5G40280"	"GO:0006635"
"104698"	"AT5G40280"	"GO:0009414"
"104699"	"AT5G40280"	"GO:0009414"
"104700"	"AT5G40280"	"GO:0009737"
"104701"	"AT5G40280"	"GO:0009788"
"104702"	"AT5G40280"	"GO:0009788"
"104703"	"AT5G40280"	"GO:0009934"
"104704"	"AT5G40280"	"GO:0016558"
"104705"	"AT5G40280"	"GO:0016558"
"104706"	"AT5G40280"	"GO:0016558"
"104707"	"AT5G40280"	"GO:0018342"
"104708"	"AT5G40280"	"GO:0018342"
"104709"	"AT5G40280"	"GO:0018342"
"104710"	"AT5G40330"	"GO:0001708"
"104711"	"AT5G40330"	"GO:0006355"
"104712"	"AT5G40330"	"GO:0006355"
"104713"	"AT5G40330"	"GO:0006355"
"104714"	"AT5G40330"	"GO:0009913"
"104715"	"AT5G40330"	"GO:0010026"
"104716"	"AT5G40330"	"GO:0010053"
"104717"	"AT5G40330"	"GO:0010053"
"104718"	"AT5G40330"	"GO:0010091"
"104719"	"AT5G40330"	"GO:0010091"
"104720"	"AT5G40330"	"GO:0048629"
"104721"	"AT5G40330"	"GO:0048629"
"104722"	"AT5G40350"	"GO:0006355"
"104723"	"AT5G40350"	"GO:0006355"
"104724"	"AT5G40350"	"GO:0006355"
"104725"	"AT5G40350"	"GO:0009740"
"104726"	"AT5G40350"	"GO:0009740"
"104727"	"AT5G40350"	"GO:0009753"
"104728"	"AT5G40350"	"GO:0009867"
"104729"	"AT5G40350"	"GO:0009867"
"104730"	"AT5G40350"	"GO:0048443"
"104731"	"AT5G40350"	"GO:0080086"
"104732"	"AT5G40360"	"GO:0006355"
"104733"	"AT5G40360"	"GO:0006355"
"104734"	"AT5G40360"	"GO:0006355"
"104735"	"AT5G40390"	"GO:0005986"
"104736"	"AT5G40390"	"GO:0005986"
"104737"	"AT5G40390"	"GO:0006979"
"104738"	"AT5G40390"	"GO:0009414"
"104739"	"AT5G40390"	"GO:0009414"
"104740"	"AT5G40390"	"GO:0009737"
"104741"	"AT5G40390"	"GO:0010325"
"104742"	"AT5G40390"	"GO:0019593"
"104743"	"AT5G40390"	"GO:0019593"
"104744"	"AT5G40400"	"GO:0008150"
"104745"	"AT5G40405"	"GO:0008150"
"104746"	"AT5G40410"	"GO:0008150"
"104747"	"AT5G40420"	"GO:0009640"
"104748"	"AT5G40420"	"GO:0009640"
"104749"	"AT5G40420"	"GO:0009793"
"104750"	"AT5G40420"	"GO:0009845"
"104751"	"AT5G40420"	"GO:0009845"
"104752"	"AT5G40420"	"GO:0009909"
"104753"	"AT5G40420"	"GO:0009933"
"104754"	"AT5G40420"	"GO:0010162"
"104755"	"AT5G40420"	"GO:0010182"
"104756"	"AT5G40420"	"GO:0010182"
"104757"	"AT5G40420"	"GO:0010228"
"104758"	"AT5G40420"	"GO:0010344"
"104759"	"AT5G40420"	"GO:0010344"
"104760"	"AT5G40420"	"GO:0016567"
"104761"	"AT5G40420"	"GO:0016567"
"104762"	"AT5G40420"	"GO:0016567"
"104763"	"AT5G40420"	"GO:0019915"
"104764"	"AT5G40420"	"GO:0019915"
"104765"	"AT5G40420"	"GO:0019915"
"104766"	"AT5G40420"	"GO:0050826"
"104767"	"AT5G40420"	"GO:0050826"
"104768"	"AT5G40420"	"GO:0050826"
"104769"	"AT5G40420"	"GO:0050826"
"104770"	"AT5G40430"	"GO:0006355"
"104771"	"AT5G40430"	"GO:0006355"
"104772"	"AT5G40430"	"GO:0006355"
"104773"	"AT5G40440"	"GO:0000165"
"104774"	"AT5G40440"	"GO:0000165"
"104775"	"AT5G40440"	"GO:0000165"
"104776"	"AT5G40440"	"GO:0009814"
"104777"	"AT5G40440"	"GO:0009814"
"104778"	"AT5G40440"	"GO:0009864"
"104779"	"AT5G40440"	"GO:0009864"
"104780"	"AT5G40440"	"GO:0009864"
"104781"	"AT5G40440"	"GO:0009864"
"104782"	"AT5G40440"	"GO:0009866"
"104783"	"AT5G40440"	"GO:0009866"
"104784"	"AT5G40440"	"GO:0009866"
"104785"	"AT5G40440"	"GO:0009866"
"104786"	"AT5G40450"	"GO:0006612"
"104787"	"AT5G40450"	"GO:0006612"
"104788"	"AT5G40450"	"GO:0006612"
"104789"	"AT5G40450"	"GO:0008150"
"104790"	"AT5G40450"	"GO:0009963"
"104791"	"AT5G40450"	"GO:0010363"
"104792"	"AT5G40450"	"GO:0010363"
"104793"	"AT5G40460"	"GO:0008150"
"104794"	"AT5G40460"	"GO:0009694"
"104795"	"AT5G40460"	"GO:0009694"
"104796"	"AT5G40460"	"GO:0009753"
"104797"	"AT5G40470"	"GO:0008150"
"104798"	"AT5G40470"	"GO:0031348"
"104799"	"AT5G40480"	"GO:0009793"
"104800"	"AT5G40490"	"GO:0008150"
"104801"	"AT5G40500"	"GO:0006661"
"104802"	"AT5G40500"	"GO:0006661"
"104803"	"AT5G40500"	"GO:0008150"
"104804"	"AT5G40510"	"GO:0006826"
"104805"	"AT5G40510"	"GO:0008150"
"104806"	"AT5G40510"	"GO:0010106"
"104807"	"AT5G40510"	"GO:0010106"
"104808"	"AT5G40510"	"GO:0010167"
"104809"	"AT5G40510"	"GO:0015698"
"104810"	"AT5G40510"	"GO:0015706"
"104811"	"AT5G40520"	"GO:0008150"
"104812"	"AT5G40550"	"GO:0009651"
"104813"	"AT5G40550"	"GO:0009651"
"104814"	"AT5G40550"	"GO:0043966"
"104815"	"AT5G40550"	"GO:0043966"
"104816"	"AT5G40550"	"GO:0043966"
"104817"	"AT5G40550"	"GO:0043966"
"104818"	"AT5G40550"	"GO:0043967"
"104819"	"AT5G40550"	"GO:0043967"
"104820"	"AT5G40550"	"GO:0043967"
"104821"	"AT5G40550"	"GO:0043967"
"104822"	"AT5G40560"	"GO:0006508"
"104823"	"AT5G40570"	"GO:0008150"
"104824"	"AT5G40580"	"GO:0006511"
"104825"	"AT5G40580"	"GO:0006511"
"104826"	"AT5G40580"	"GO:0006511"
"104827"	"AT5G40580"	"GO:0006511"
"104828"	"AT5G40580"	"GO:0006511"
"104829"	"AT5G40580"	"GO:0006511"
"104830"	"AT5G40580"	"GO:0006635"
"104831"	"AT5G40580"	"GO:0006635"
"104832"	"AT5G40580"	"GO:0009407"
"104833"	"AT5G40580"	"GO:0009407"
"104834"	"AT5G40580"	"GO:0009853"
"104835"	"AT5G40580"	"GO:0009853"
"104836"	"AT5G40580"	"GO:0043161"
"104837"	"AT5G40580"	"GO:0043161"
"104838"	"AT5G40580"	"GO:0043161"
"104839"	"AT5G40580"	"GO:0043248"
"104840"	"AT5G40580"	"GO:0051788"
"104841"	"AT5G40580"	"GO:0080129"
"104842"	"AT5G40595"	"GO:0008150"
"104843"	"AT5G40610"	"GO:0006072"
"104844"	"AT5G40610"	"GO:0006072"
"104845"	"AT5G40610"	"GO:0046167"
"104846"	"AT5G40610"	"GO:0046167"
"104847"	"AT5G40620"	"GO:0008150"
"104848"	"AT5G40645"	"GO:0010167"
"104849"	"AT5G40650"	"GO:0006121"
"104850"	"AT5G40650"	"GO:0006121"
"104851"	"AT5G40650"	"GO:0006121"
"104852"	"AT5G40680"	"GO:0008150"
"104853"	"AT5G40690"	"GO:0008150"
"104854"	"AT5G40700"	"GO:0008150"
"104855"	"AT5G40710"	"GO:0008150"
"104856"	"AT5G40720"	"GO:0008150"
"104857"	"AT5G40730"	"GO:0008150"
"104858"	"AT5G40750"	"GO:0008150"
"104859"	"AT5G40760"	"GO:0006006"
"104860"	"AT5G40760"	"GO:0006006"
"104861"	"AT5G40760"	"GO:0009051"
"104862"	"AT5G40760"	"GO:0009051"
"104863"	"AT5G40770"	"GO:0001510"
"104864"	"AT5G40770"	"GO:0001510"
"104865"	"AT5G40770"	"GO:0006626"
"104866"	"AT5G40770"	"GO:0006626"
"104867"	"AT5G40770"	"GO:0006626"
"104868"	"AT5G40770"	"GO:0007005"
"104869"	"AT5G40770"	"GO:0007005"
"104870"	"AT5G40770"	"GO:0009651"
"104871"	"AT5G40770"	"GO:0009651"
"104872"	"AT5G40770"	"GO:0009651"
"104873"	"AT5G40770"	"GO:0009651"
"104874"	"AT5G40770"	"GO:0009723"
"104875"	"AT5G40770"	"GO:0009733"
"104876"	"AT5G40770"	"GO:0016049"
"104877"	"AT5G40770"	"GO:0034976"
"104878"	"AT5G40770"	"GO:0034976"
"104879"	"AT5G40770"	"GO:0048527"
"104880"	"AT5G40770"	"GO:0051301"
"104881"	"AT5G40770"	"GO:0071731"
"104882"	"AT5G40780"	"GO:0006499"
"104883"	"AT5G40780"	"GO:0006499"
"104884"	"AT5G40780"	"GO:0006499"
"104885"	"AT5G40780"	"GO:0006612"
"104886"	"AT5G40780"	"GO:0006612"
"104887"	"AT5G40780"	"GO:0006612"
"104888"	"AT5G40780"	"GO:0006820"
"104889"	"AT5G40780"	"GO:0006862"
"104890"	"AT5G40780"	"GO:0006865"
"104891"	"AT5G40780"	"GO:0006865"
"104892"	"AT5G40780"	"GO:0006888"
"104893"	"AT5G40780"	"GO:0010363"
"104894"	"AT5G40780"	"GO:0010363"
"104895"	"AT5G40780"	"GO:0015696"
"104896"	"AT5G40780"	"GO:0015802"
"104897"	"AT5G40780"	"GO:0030968"
"104898"	"AT5G40780"	"GO:0030968"
"104899"	"AT5G40780"	"GO:0030968"
"104900"	"AT5G40780"	"GO:0043069"
"104901"	"AT5G40780"	"GO:0043090"
"104902"	"AT5G40780"	"GO:0043090"
"104903"	"AT5G40780"	"GO:0043269"
"104904"	"AT5G40780"	"GO:0080167"
"104905"	"AT5G40790"	"GO:0008150"
"104906"	"AT5G40800"	"GO:0008150"
"104907"	"AT5G40810"	"GO:0006511"
"104908"	"AT5G40810"	"GO:0006511"
"104909"	"AT5G40810"	"GO:0006511"
"104910"	"AT5G40810"	"GO:0009853"
"104911"	"AT5G40810"	"GO:0009853"
"104912"	"AT5G40810"	"GO:0051788"
"104913"	"AT5G40810"	"GO:0080129"
"104914"	"AT5G40820"	"GO:0006281"
"104915"	"AT5G40820"	"GO:0006281"
"104916"	"AT5G40820"	"GO:0006281"
"104917"	"AT5G40820"	"GO:0006281"
"104918"	"AT5G40820"	"GO:0006310"
"104919"	"AT5G40820"	"GO:0007004"
"104920"	"AT5G40820"	"GO:0007004"
"104921"	"AT5G40820"	"GO:0007004"
"104922"	"AT5G40820"	"GO:0007004"
"104923"	"AT5G40820"	"GO:0007062"
"104924"	"AT5G40820"	"GO:0007062"
"104925"	"AT5G40820"	"GO:0007129"
"104926"	"AT5G40820"	"GO:0007129"
"104927"	"AT5G40820"	"GO:0007131"
"104928"	"AT5G40820"	"GO:0007131"
"104929"	"AT5G40820"	"GO:0007131"
"104930"	"AT5G40820"	"GO:0007131"
"104931"	"AT5G40820"	"GO:0010044"
"104932"	"AT5G40820"	"GO:0010332"
"104933"	"AT5G40820"	"GO:0010332"
"104934"	"AT5G40820"	"GO:0032204"
"104935"	"AT5G40820"	"GO:0032204"
"104936"	"AT5G40820"	"GO:0032204"
"104937"	"AT5G40820"	"GO:0032204"
"104938"	"AT5G40820"	"GO:0032204"
"104939"	"AT5G40820"	"GO:0032204"
"104940"	"AT5G40820"	"GO:0032204"
"104941"	"AT5G40820"	"GO:0032204"
"104942"	"AT5G40820"	"GO:0032504"
"104943"	"AT5G40820"	"GO:0032504"
"104944"	"AT5G40820"	"GO:0033044"
"104945"	"AT5G40820"	"GO:0033044"
"104946"	"AT5G40820"	"GO:0042138"
"104947"	"AT5G40820"	"GO:0042138"
"104948"	"AT5G40820"	"GO:0042138"
"104949"	"AT5G40820"	"GO:0043247"
"104950"	"AT5G40820"	"GO:0043247"
"104951"	"AT5G40820"	"GO:0043247"
"104952"	"AT5G40820"	"GO:0043247"
"104953"	"AT5G40820"	"GO:0043247"
"104954"	"AT5G40820"	"GO:0043247"
"104955"	"AT5G40820"	"GO:0043247"
"104956"	"AT5G40820"	"GO:0043247"
"104957"	"AT5G40820"	"GO:0043247"
"104958"	"AT5G40820"	"GO:0043247"
"104959"	"AT5G40820"	"GO:0045132"
"104960"	"AT5G40820"	"GO:0045132"
"104961"	"AT5G40840"	"GO:0000278"
"104962"	"AT5G40840"	"GO:0000724"
"104963"	"AT5G40840"	"GO:0000724"
"104964"	"AT5G40840"	"GO:0000724"
"104965"	"AT5G40840"	"GO:0000724"
"104966"	"AT5G40840"	"GO:0000911"
"104967"	"AT5G40840"	"GO:0006261"
"104968"	"AT5G40840"	"GO:0006261"
"104969"	"AT5G40840"	"GO:0006261"
"104970"	"AT5G40840"	"GO:0006275"
"104971"	"AT5G40840"	"GO:0006275"
"104972"	"AT5G40840"	"GO:0006275"
"104973"	"AT5G40840"	"GO:0006302"
"104974"	"AT5G40840"	"GO:0006302"
"104975"	"AT5G40840"	"GO:0006302"
"104976"	"AT5G40840"	"GO:0006302"
"104977"	"AT5G40840"	"GO:0006302"
"104978"	"AT5G40840"	"GO:0006302"
"104979"	"AT5G40840"	"GO:0006302"
"104980"	"AT5G40840"	"GO:0006302"
"104981"	"AT5G40840"	"GO:0006306"
"104982"	"AT5G40840"	"GO:0006306"
"104983"	"AT5G40840"	"GO:0006306"
"104984"	"AT5G40840"	"GO:0006355"
"104985"	"AT5G40840"	"GO:0006355"
"104986"	"AT5G40840"	"GO:0006355"
"104987"	"AT5G40840"	"GO:0007129"
"104988"	"AT5G40840"	"GO:0007129"
"104989"	"AT5G40840"	"GO:0007131"
"104990"	"AT5G40840"	"GO:0007131"
"104991"	"AT5G40840"	"GO:0007131"
"104992"	"AT5G40840"	"GO:0007131"
"104993"	"AT5G40840"	"GO:0009555"
"104994"	"AT5G40840"	"GO:0009560"
"104995"	"AT5G40840"	"GO:0009560"
"104996"	"AT5G40840"	"GO:0010212"
"104997"	"AT5G40840"	"GO:0010332"
"104998"	"AT5G40840"	"GO:0010564"
"104999"	"AT5G40840"	"GO:0016444"
"105000"	"AT5G40840"	"GO:0031047"
"105001"	"AT5G40840"	"GO:0031047"
"105002"	"AT5G40840"	"GO:0043687"
"105003"	"AT5G40840"	"GO:0043687"
"105004"	"AT5G40840"	"GO:0043687"
"105005"	"AT5G40840"	"GO:0045893"
"105006"	"AT5G40840"	"GO:0045893"
"105007"	"AT5G40840"	"GO:0045893"
"105008"	"AT5G40840"	"GO:0051726"
"105009"	"AT5G40850"	"GO:0006567"
"105010"	"AT5G40850"	"GO:0006567"
"105011"	"AT5G40850"	"GO:0006779"
"105012"	"AT5G40850"	"GO:0006779"
"105013"	"AT5G40850"	"GO:0019354"
"105014"	"AT5G40850"	"GO:0019354"
"105015"	"AT5G40855"	"GO:0008150"
"105016"	"AT5G40860"	"GO:0008150"
"105017"	"AT5G40860"	"GO:0010093"
"105018"	"AT5G40860"	"GO:0048440"
"105019"	"AT5G40870"	"GO:0000394"
"105020"	"AT5G40870"	"GO:0000394"
"105021"	"AT5G40870"	"GO:0006094"
"105022"	"AT5G40870"	"GO:0007010"
"105023"	"AT5G40870"	"GO:0007010"
"105024"	"AT5G40870"	"GO:0009058"
"105025"	"AT5G40870"	"GO:0009086"
"105026"	"AT5G40870"	"GO:0009086"
"105027"	"AT5G40870"	"GO:0009616"
"105028"	"AT5G40870"	"GO:0009616"
"105029"	"AT5G40870"	"GO:0010050"
"105030"	"AT5G40870"	"GO:0010498"
"105031"	"AT5G40870"	"GO:0010498"
"105032"	"AT5G40870"	"GO:0010498"
"105033"	"AT5G40870"	"GO:0044206"
"105034"	"AT5G40870"	"GO:0044206"
"105035"	"AT5G40870"	"GO:2000904"
"105036"	"AT5G40870"	"GO:2000904"
"105037"	"AT5G40890"	"GO:0006821"
"105038"	"AT5G40890"	"GO:0006821"
"105039"	"AT5G40890"	"GO:0006821"
"105040"	"AT5G40890"	"GO:0006826"
"105041"	"AT5G40890"	"GO:0009832"
"105042"	"AT5G40890"	"GO:0010106"
"105043"	"AT5G40890"	"GO:0010106"
"105044"	"AT5G40890"	"GO:0010167"
"105045"	"AT5G40890"	"GO:0010167"
"105046"	"AT5G40890"	"GO:0015706"
"105047"	"AT5G40890"	"GO:0015706"
"105048"	"AT5G40890"	"GO:0016049"
"105049"	"AT5G40890"	"GO:0030003"
"105050"	"AT5G40890"	"GO:0030243"
"105051"	"AT5G40890"	"GO:0030243"
"105052"	"AT5G40890"	"GO:0070838"
"105053"	"AT5G40900"	"GO:0008150"
"105054"	"AT5G40910"	"GO:0006952"
"105055"	"AT5G40930"	"GO:0000278"
"105056"	"AT5G40930"	"GO:0006396"
"105057"	"AT5G40930"	"GO:0006396"
"105058"	"AT5G40930"	"GO:0006626"
"105059"	"AT5G40930"	"GO:0006626"
"105060"	"AT5G40930"	"GO:0006626"
"105061"	"AT5G40930"	"GO:0006626"
"105062"	"AT5G40930"	"GO:0006626"
"105063"	"AT5G40930"	"GO:0006626"
"105064"	"AT5G40930"	"GO:0006626"
"105065"	"AT5G40930"	"GO:0006626"
"105066"	"AT5G40930"	"GO:0006626"
"105067"	"AT5G40950"	"GO:0006412"
"105068"	"AT5G40950"	"GO:0006412"
"105069"	"AT5G40950"	"GO:0006412"
"105070"	"AT5G40950"	"GO:0009735"
"105071"	"AT5G40960"	"GO:0008150"
"105072"	"AT5G40970"	"GO:0008150"
"105073"	"AT5G40980"	"GO:0008150"
"105074"	"AT5G40981"	"GO:0008150"
"105075"	"AT5G40990"	"GO:0009620"
"105076"	"AT5G40990"	"GO:0009627"
"105077"	"AT5G40990"	"GO:0009627"
"105078"	"AT5G40990"	"GO:0009751"
"105079"	"AT5G40990"	"GO:0009817"
"105080"	"AT5G40990"	"GO:0009817"
"105081"	"AT5G40990"	"GO:0009866"
"105082"	"AT5G40990"	"GO:0009866"
"105083"	"AT5G40990"	"GO:0009866"
"105084"	"AT5G40990"	"GO:0009866"
"105085"	"AT5G40990"	"GO:0009871"
"105086"	"AT5G40990"	"GO:0009871"
"105087"	"AT5G40990"	"GO:0009871"
"105088"	"AT5G40990"	"GO:0009871"
"105089"	"AT5G40990"	"GO:0042742"
"105090"	"AT5G40990"	"GO:0042742"
"105091"	"AT5G40990"	"GO:0050832"
"105092"	"AT5G40990"	"GO:0050832"
"105093"	"AT5G41000"	"GO:0006857"
"105094"	"AT5G41010"	"GO:0000394"
"105095"	"AT5G41010"	"GO:0000394"
"105096"	"AT5G41010"	"GO:0006351"
"105097"	"AT5G41010"	"GO:0006366"
"105098"	"AT5G41030"	"GO:0006355"
"105099"	"AT5G41030"	"GO:0006355"
"105100"	"AT5G41030"	"GO:0006355"
"105101"	"AT5G41040"	"GO:0010167"
"105102"	"AT5G41040"	"GO:0010345"
"105103"	"AT5G41040"	"GO:0010345"
"105104"	"AT5G41040"	"GO:0010345"
"105105"	"AT5G41040"	"GO:0010345"
"105106"	"AT5G41040"	"GO:0015706"
"105107"	"AT5G41040"	"GO:0052325"
"105108"	"AT5G41040"	"GO:0052325"
"105109"	"AT5G41040"	"GO:0052325"
"105110"	"AT5G41050"	"GO:0008150"
"105111"	"AT5G41070"	"GO:0008150"
"105112"	"AT5G41070"	"GO:0010267"
"105113"	"AT5G41070"	"GO:0010267"
"105114"	"AT5G41070"	"GO:0035196"
"105115"	"AT5G41070"	"GO:0035196"
"105116"	"AT5G41070"	"GO:0051607"
"105117"	"AT5G41070"	"GO:0051607"
"105118"	"AT5G41071"	"GO:0008150"
"105119"	"AT5G41080"	"GO:0006071"
"105120"	"AT5G41080"	"GO:0006071"
"105121"	"AT5G41080"	"GO:0006817"
"105122"	"AT5G41080"	"GO:0016036"
"105123"	"AT5G41080"	"GO:0016036"
"105124"	"AT5G41090"	"GO:0007275"
"105125"	"AT5G41090"	"GO:0009555"
"105126"	"AT5G41100"	"GO:0008150"
"105127"	"AT5G41100"	"GO:0030968"
"105128"	"AT5G41100"	"GO:0030968"
"105129"	"AT5G41100"	"GO:0030968"
"105130"	"AT5G41110"	"GO:0008150"
"105131"	"AT5G41140"	"GO:0008150"
"105132"	"AT5G41150"	"GO:0000710"
"105133"	"AT5G41150"	"GO:0000710"
"105134"	"AT5G41150"	"GO:0000710"
"105135"	"AT5G41150"	"GO:0000710"
"105136"	"AT5G41150"	"GO:0000710"
"105137"	"AT5G41150"	"GO:0000712"
"105138"	"AT5G41150"	"GO:0000712"
"105139"	"AT5G41150"	"GO:0000712"
"105140"	"AT5G41150"	"GO:0000712"
"105141"	"AT5G41150"	"GO:0000724"
"105142"	"AT5G41150"	"GO:0000724"
"105143"	"AT5G41150"	"GO:0000724"
"105144"	"AT5G41150"	"GO:0000724"
"105145"	"AT5G41150"	"GO:0006281"
"105146"	"AT5G41150"	"GO:0006281"
"105147"	"AT5G41150"	"GO:0006281"
"105148"	"AT5G41150"	"GO:0006281"
"105149"	"AT5G41150"	"GO:0006289"
"105150"	"AT5G41150"	"GO:0006289"
"105151"	"AT5G41150"	"GO:0006289"
"105152"	"AT5G41150"	"GO:0006289"
"105153"	"AT5G41150"	"GO:0006296"
"105154"	"AT5G41150"	"GO:0006296"
"105155"	"AT5G41150"	"GO:0006296"
"105156"	"AT5G41150"	"GO:0006296"
"105157"	"AT5G41150"	"GO:0006979"
"105158"	"AT5G41150"	"GO:0009314"
"105159"	"AT5G41160"	"GO:0006863"
"105160"	"AT5G41170"	"GO:0008150"
"105161"	"AT5G41180"	"GO:0006468"
"105162"	"AT5G41180"	"GO:0006468"
"105163"	"AT5G41180"	"GO:0006468"
"105164"	"AT5G41180"	"GO:0007169"
"105165"	"AT5G41190"	"GO:0000469"
"105166"	"AT5G41190"	"GO:0000469"
"105167"	"AT5G41190"	"GO:0006364"
"105168"	"AT5G41190"	"GO:0006364"
"105169"	"AT5G41190"	"GO:0006606"
"105170"	"AT5G41190"	"GO:0009553"
"105171"	"AT5G41190"	"GO:0009555"
"105172"	"AT5G41200"	"GO:0006355"
"105173"	"AT5G41200"	"GO:0006355"
"105174"	"AT5G41200"	"GO:0006355"
"105175"	"AT5G41210"	"GO:0009407"
"105176"	"AT5G41210"	"GO:0009407"
"105177"	"AT5G41210"	"GO:0009407"
"105178"	"AT5G41210"	"GO:0009407"
"105179"	"AT5G41210"	"GO:0010583"
"105180"	"AT5G41220"	"GO:0009407"
"105181"	"AT5G41220"	"GO:0009407"
"105182"	"AT5G41240"	"GO:0009407"
"105183"	"AT5G41240"	"GO:0009407"
"105184"	"AT5G41240"	"GO:0009407"
"105185"	"AT5G41240"	"GO:0009407"
"105186"	"AT5G41240"	"GO:0010583"
"105187"	"AT5G41250"	"GO:0008150"
"105188"	"AT5G41260"	"GO:0009627"
"105189"	"AT5G41260"	"GO:0009627"
"105190"	"AT5G41260"	"GO:0031347"
"105191"	"AT5G41270"	"GO:0008150"
"105192"	"AT5G41280"	"GO:0008150"
"105193"	"AT5G41290"	"GO:0008150"
"105194"	"AT5G41300"	"GO:0008150"
"105195"	"AT5G41315"	"GO:0001708"
"105196"	"AT5G41315"	"GO:0009957"
"105197"	"AT5G41315"	"GO:0010091"
"105198"	"AT5G41315"	"GO:0010091"
"105199"	"AT5G41320"	"GO:0008150"
"105200"	"AT5G41330"	"GO:0006813"
"105201"	"AT5G41340"	"GO:0006301"
"105202"	"AT5G41340"	"GO:0006301"
"105203"	"AT5G41340"	"GO:0006301"
"105204"	"AT5G41340"	"GO:0006301"
"105205"	"AT5G41340"	"GO:0006511"
"105206"	"AT5G41340"	"GO:0006511"
"105207"	"AT5G41340"	"GO:0006511"
"105208"	"AT5G41340"	"GO:0006511"
"105209"	"AT5G41340"	"GO:0006511"
"105210"	"AT5G41340"	"GO:0006511"
"105211"	"AT5G41350"	"GO:0006914"
"105212"	"AT5G41350"	"GO:0006914"
"105213"	"AT5G41350"	"GO:0045892"
"105214"	"AT5G41350"	"GO:0045892"
"105215"	"AT5G41350"	"GO:0045892"
"105216"	"AT5G41360"	"GO:0010224"
"105217"	"AT5G41370"	"GO:0009411"
"105218"	"AT5G41370"	"GO:0009636"
"105219"	"AT5G41390"	"GO:0008150"
"105220"	"AT5G41400"	"GO:0006612"
"105221"	"AT5G41400"	"GO:0006612"
"105222"	"AT5G41400"	"GO:0006612"
"105223"	"AT5G41400"	"GO:0009963"
"105224"	"AT5G41400"	"GO:0010363"
"105225"	"AT5G41400"	"GO:0010363"
"105226"	"AT5G41401"	"GO:0008150"
"105227"	"AT5G41410"	"GO:0009862"
"105228"	"AT5G41410"	"GO:0009862"
"105229"	"AT5G41410"	"GO:0009862"
"105230"	"AT5G41410"	"GO:0009862"
"105231"	"AT5G41410"	"GO:0048481"
"105232"	"AT5G41410"	"GO:0048513"
"105233"	"AT5G41420"	"GO:0008150"
"105234"	"AT5G41460"	"GO:0008150"
"105235"	"AT5G41470"	"GO:0008150"
"105236"	"AT5G41480"	"GO:0006730"
"105237"	"AT5G41480"	"GO:0006730"
"105238"	"AT5G41480"	"GO:0006730"
"105239"	"AT5G41480"	"GO:0006730"
"105240"	"AT5G41480"	"GO:0009793"
"105241"	"AT5G41480"	"GO:0009793"
"105242"	"AT5G41490"	"GO:0008150"
"105243"	"AT5G41520"	"GO:0006412"
"105244"	"AT5G41520"	"GO:0006412"
"105245"	"AT5G41520"	"GO:0006412"
"105246"	"AT5G41520"	"GO:0010252"
